cohort,simulator,entry_index,exit_index,entry_time_api,exit_time_api,entry_time_actual_utc,exit_time_actual_utc,raw_episode_id,entry_price,exit_price,tp_distance,sl_distance,exit_reason,same_bar_both_hit,gross_price,spread_points,spread_observed,extra_cost_points,gross_r,net_r,stress_r,risk_mult,risk_guard_reasons,risk_budget,account_pnl,balance_before,balance_after,positive,trade_id,episode_trade_ordinal,entry_kind,score_fold,candidate_id
S1_SECONDARY_P060,S5,1445754,1445763,2022-02-04T17:24:00,2022-02-04T17:33:00,2022-02-04T17:24:00,2022-02-04T17:33:00,18136,1807.11,1808.61,1.5,1.7222857142857853,take_profit,False,1.5,24.0,True,5.0,0.7644146767617662,0.6166278392544914,0.5911473500290991,0.5,live_post_loss_cap;live_rolling_pf,3.5584923467625324e-06,2.1942654467878246e-06,0.0005083560495375046,0.0005105503149842924,True,S5_010822,3,secondary,2,S1_SECONDARY_P060
S1_SECONDARY_P060,S5,1445764,1445770,2022-02-04T17:34:00,2022-02-04T17:40:00,2022-02-04T17:34:00,2022-02-04T17:40:00,18136,1808.42,1806.5868571428573,1.5,1.8331428571428792,stop_loss,False,-1.833142857142775,24.0,True,5.0,-0.8842337375964229,-1.0241179713340178,-1.0482359426680858,0.5,live_post_loss_cap;live_rolling_pf,3.5738522048900466e-06,-3.6600462699196014e-06,0.0005105503149842924,0.0005068902687143728,False,S5_010823,4,secondary,2,S1_SECONDARY_P060
S1_SECONDARY_P060,S5,1445794,1445836,2022-02-04T18:04:00,2022-02-04T18:46:00,2022-02-04T18:04:00,2022-02-04T18:46:00,18137,1804.73,1806.23,1.5,1.377142857142878,take_profit,False,1.5,24.0,True,5.0,0.9275618374558183,0.7482332155476935,0.7173144876324995,0.5,live_post_loss_cap;live_rolling_pf,3.5482318810006095e-06,2.654904949829927e-06,0.0005068902687143728,0.0005095451736642027,True,S5_010824,0,secondary,2,S1_SECONDARY_P060
S1_SECONDARY_P060,S5,1446274,1446275,2022-02-07T03:06:00,2022-02-07T03:07:00,2022-02-07T03:06:00,2022-02-07T03:07:00,18139,1812.88,1811.6080000000002,1.5,1.2720000000000384,stop_loss,False,-1.2719999999999345,28.0,True,5.0,-0.8195876288659169,-1.0322164948452932,-1.064432989690653,0.5,live_rolling_pf,3.5668162156494193e-06,-3.681726531874997e-06,0.0005095451736642027,0.0005058634471323278,False,S5_010825,0,secondary,2,S1_SECONDARY_P060
S1_SECONDARY_P060,S5,1447136,1447193,2022-02-07T17:28:00,2022-02-07T18:25:00,2022-02-07T17:28:00,2022-02-07T18:25:00,18144,1815.42,1816.92,1.5,1.2525714285714589,take_profit,False,1.5,24.0,True,5.0,1.0049770290964575,0.810681470137809,0.7771822358345937,0.5,live_rolling_pf,3.5410441299262944e-06,2.870658861071507e-06,0.0005058634471323278,0.0005087341059933992,True,S5_010826,0,secondary,2,S1_SECONDARY_P060
S1_SECONDARY_P060,S5,1448487,1448497,2022-02-08T17:02:00,2022-02-08T17:12:00,2022-02-08T17:02:00,2022-02-08T17:12:00,18149,1822.74,1824.24,1.5,1.2262857142857424,take_profit,False,1.5,24.0,True,5.0,1.0229929851909392,0.8252143413873575,0.7911145752143262,0.5,live_rolling_pf,3.5611387419537946e-06,2.9387027615304036e-06,0.0005087341059933992,0.0005116728087549296,True,S5_010827,0,secondary,2,S1_SECONDARY_P060
S1_SECONDARY_P060,S5,1448524,1448540,2022-02-08T17:39:00,2022-02-08T17:55:00,2022-02-08T17:39:00,2022-02-08T17:55:00,18150,1826.85,1825.6362857142856,1.5,1.2137142857142733,stop_loss,False,-1.2137142857143317,24.0,True,5.0,-0.8349056603773972,-1.0343946540880908,-1.0687893081761415,0.5,live_rolling_pf,3.581709661284507e-06,-3.704901326128361e-06,0.0005116728087549296,0.0005079679074288012,False,S5_010828,0,secondary,2,S1_SECONDARY_P060
S1_SECONDARY_P060,S5,1449865,1449881,2022-02-09T17:01:00,2022-02-09T17:17:00,2022-02-09T17:01:00,2022-02-09T17:17:00,18159,1827.98,1829.48,1.5,1.4160000000000115,take_profit,False,1.5,24.0,True,5.0,0.9057971014492691,0.7306763285024104,0.7004830917874347,0.5,live_rolling_pf,3.5557753520016084e-06,2.598120879179901e-06,0.0005079679074288012,0.000510566028307981,True,S5_010829,0,secondary,2,S1_SECONDARY_P060
S1_SECONDARY_P060,S5,1449905,1449933,2022-02-09T17:41:00,2022-02-09T18:09:00,2022-02-09T17:41:00,2022-02-09T18:09:00,18161,1828.44,1829.94,1.5,1.0628571428571376,take_profit,False,1.5,24.0,True,5.0,1.151315789473689,0.9287280701754423,0.890350877192986,0.5,live_rolling_pf,3.573962198155867e-06,3.31923901517328e-06,0.000510566028307981,0.0005138852673231543,True,S5_010830,0,secondary,2,S1_SECONDARY_P060
S1_SECONDARY_P060,S5,1451244,1451244,2022-02-10T17:01:00,2022-02-10T17:01:00,2022-02-10T17:01:00,2022-02-10T17:01:00,18165,1830.37,1831.87,1.5,1.7942857142857715,take_profit,False,1.5,24.0,True,5.0,0.737359550561777,0.5948033707865001,0.5702247191011075,0.5,live_rolling_pf,3.5971968712620803e-06,2.1396248244093372e-06,0.0005138852673231543,0.0005160248921475636,True,S5_010831,0,secondary,2,S1_SECONDARY_P060
S1_SECONDARY_P060,S5,1451245,1451248,2022-02-10T17:02:00,2022-02-10T17:05:00,2022-02-10T17:02:00,2022-02-10T17:05:00,18165,1832.54,1834.126,1.5860000000000567,1.9520000000000697,take_profit,False,1.5860000000000127,24.0,True,5.0,0.7235401459853843,0.5912408759123958,0.5684306569342943,0.5,live_rolling_pf,3.6121742450329453e-06,2.135665064581476e-06,0.0005160248921475636,0.0005181605572121451,True,S5_010832,1,secondary,2,S1_SECONDARY_P060
S1_SECONDARY_P060,S5,1451249,1451250,2022-02-10T17:06:00,2022-02-10T17:07:00,2022-02-10T17:06:00,2022-02-10T17:07:00,18165,1833.82,1835.440357142857,1.6203571428571684,1.9942857142857457,take_profit,False,1.620357142857074,24.0,True,5.0,0.7252237851661993,0.5954283887467637,0.5730498721227232,0.5,live_rolling_pf,3.6271239004850156e-06,2.1596925398506697e-06,0.0005181605572121451,0.0005203202497519958,True,S5_010833,2,secondary,2,S1_SECONDARY_P060
S1_SECONDARY_P060,S5,1451251,1451252,2022-02-10T17:08:00,2022-02-10T17:09:00,2022-02-10T17:08:00,2022-02-10T17:09:00,18165,1834.41,1836.0712142857144,1.6612142857142949,2.04457142857144,take_profit,False,1.6612142857143226,24.0,True,5.0,0.727144822411218,0.6002063531766013,0.5783204102051157,0.5,live_rolling_pf,3.6422417482639705e-06,2.1860966371130866e-06,0.0005203202497519958,0.0005225063463891089,True,S5_010834,3,secondary,2,S1_SECONDARY_P060
S1_SECONDARY_P060,S5,1451253,1451258,2022-02-10T17:10:00,2022-02-10T17:15:00,2022-02-10T17:10:00,2022-02-10T17:15:00,18165,1835.89,1833.7734285714287,1.7197142857142842,2.1165714285714268,stop_loss,False,-2.116571428571433,24.0,True,5.0,-0.8981571290009724,-1.0212172647914672,-1.0424345295829318,1.0,,7.315088849447524e-06,-7.470295026539362e-06,0.0005225063463891089,0.0005150360513625695,False,S5_010835,4,secondary,2,S1_SECONDARY_P060
S1_SECONDARY_P060,S5,1451280,1451281,2022-02-10T17:37:00,2022-02-10T17:38:00,2022-02-10T17:37:00,2022-02-10T17:38:00,18166,1837.71,1839.21,1.5,1.5497142857142536,take_profit,False,1.5,24.0,True,5.0,0.8381226053639997,0.6760855683269598,0.6481481481481597,0.5,live_post_loss_cap;live_rolling_pf,3.6052523595379867e-06,2.4374590904603522e-06,0.0005150360513625695,0.0005174735104530298,True,S5_010836,0,secondary,2,S1_SECONDARY_P060
S1_SECONDARY_P060,S5,1451282,1451285,2022-02-10T17:39:00,2022-02-10T17:42:00,2022-02-10T17:39:00,2022-02-10T17:42:00,18166,1838.32,1839.82,1.5,1.5817142857142765,take_profit,False,1.5,24.0,True,5.0,0.823400250941033,0.6642095357590999,0.6367628607277321,0.5,live_post_loss_cap;live_rolling_pf,3.622314573171209e-06,2.4059758810194707e-06,0.0005174735104530298,0.0005198794863340493,True,S5_010837,1,secondary,2,S1_SECONDARY_P060
S1_SECONDARY_P060,S5,1451286,1451289,2022-02-10T17:43:00,2022-02-10T17:46:00,2022-02-10T17:43:00,2022-02-10T17:46:00,18166,1840.32,1838.726857142857,1.5,1.5931428571429154,stop_loss,False,-1.5931428571429933,24.0,True,5.0,-0.8690773067332137,-1.0272755610972986,-1.0545511221945545,1.0,live_post_loss_cap,7.2783128086766905e-06,-7.476832874375002e-06,0.0005198794863340493,0.0005124026534596743,False,S5_010838,2,secondary,2,S1_SECONDARY_P060
S1_SECONDARY_P060,S5,1451304,1451308,2022-02-10T18:01:00,2022-02-10T18:05:00,2022-02-10T18:01:00,2022-02-10T18:05:00,18166,1836.1,1837.6,1.5,1.4217142857142662,take_profit,False,1.5,24.0,True,5.0,0.9026822558459529,0.7281636863824019,0.6980742778542035,0.5,live_post_loss_cap;live_rolling_pf,3.58681857421772e-06,2.611791035387246e-06,0.0005124026534596743,0.0005150144444950616,True,S5_010839,3,secondary,2,S1_SECONDARY_P060
S1_SECONDARY_P060,S5,1451410,1451411,2022-02-10T19:47:00,2022-02-10T19:48:00,2022-02-10T19:47:00,2022-02-10T19:48:00,18167,1834.45,1833.1505714285715,1.5,1.2994285714285851,stop_loss,False,-1.299428571428507,24.0,True,5.0,-0.8440979955456076,-1.0324795842612704,-1.0649591685225916,0.5,live_rolling_pf,3.605101111465431e-06,-3.722193296785672e-06,0.0005150144444950616,0.0005112922511982759,False,S5_010840,0,secondary,2,S1_SECONDARY_P060
S1_SECONDARY_P060,S5,1451426,1451427,2022-02-10T20:03:00,2022-02-10T20:04:00,2022-02-10T20:03:00,2022-02-10T20:04:00,18167,1834.79,1836.3639285714285,1.5739285714285758,1.9371428571428624,take_profit,False,1.573928571428496,24.0,True,5.0,0.7229330708661054,0.5897309711285729,0.566765091863481,0.5,live_post_loss_cap;live_rolling_pf,3.5790457583879315e-06,2.1106741308077145e-06,0.0005112922511982759,0.0005134029253290837,True,S5_010841,1,secondary,2,S1_SECONDARY_P060
S1_SECONDARY_P060,S5,1451428,1451438,2022-02-10T20:05:00,2022-02-10T20:15:00,2022-02-10T20:05:00,2022-02-10T20:15:00,18167,1836.52,1834.6617142857142,1.5098571428571421,1.8582857142857134,stop_loss,False,-1.8582857142857847,24.0,True,5.0,-0.8856209150327137,-1.0238289760348924,-1.0476579520697507,0.5,live_post_loss_cap;live_rolling_pf,3.5938204773035858e-06,-3.6794575393309586e-06,0.0005134029253290837,0.0005097234677897527,False,S5_010842,2,secondary,2,S1_SECONDARY_P060
S1_SECONDARY_P060,S5,1452624,1452629,2022-02-11T17:02:00,2022-02-11T17:07:00,2022-02-11T17:02:00,2022-02-11T17:07:00,18175,1831.3,1832.8,1.5,1.4514285714285766,take_profit,False,1.5,24.0,True,5.0,0.8868243243243216,0.7153716216216194,0.6858108108108086,0.5,live_rolling_pf,3.568064274528269e-06,2.5524919261194548e-06,0.0005097234677897527,0.0005122759597158722,True,S5_010843,0,secondary,2,S1_SECONDARY_P060
S1_SECONDARY_P060,S5,1452630,1452637,2022-02-11T17:08:00,2022-02-11T17:15:00,2022-02-11T17:08:00,2022-02-11T17:15:00,18175,1832.55,1834.05,1.5,1.4262857142857683,take_profit,False,1.5,24.0,True,5.0,0.9002057613168433,0.7261659807955868,0.6961591220850254,0.5,live_rolling_pf,3.5859317180111054e-06,2.603981623075538e-06,0.0005122759597158722,0.0005148799413389478,True,S5_010844,1,secondary,2,S1_SECONDARY_P060
S1_SECONDARY_P060,S5,1452640,1452642,2022-02-11T17:18:00,2022-02-11T17:20:00,2022-02-11T17:18:00,2022-02-11T17:20:00,18177,1834.05,1835.55,1.5,1.3485714285715273,take_profit,False,1.5,24.0,True,5.0,0.944244604316488,0.761690647481967,0.7302158273380841,0.5,live_rolling_pf,3.6041595893726344e-06,2.7452546512575824e-06,0.0005148799413389478,0.0005176251959902054,True,S5_010845,0,secondary,2,S1_SECONDARY_P060
S1_SECONDARY_P060,S5,1452643,1452653,2022-02-11T17:21:00,2022-02-11T17:31:00,2022-02-11T17:21:00,2022-02-11T17:31:00,18177,1835.46,1836.96,1.5,1.365714285714369,take_profit,False,1.5,24.0,True,5.0,0.9341637010675673,0.7535587188611709,0.7224199288255853,0.5,live_rolling_pf,3.6233763719314375e-06,2.7304268567844916e-06,0.0005176251959902054,0.0005203556228469898,True,S5_010846,1,secondary,2,S1_SECONDARY_P060
S1_SECONDARY_P060,S5,1452654,1452662,2022-02-11T17:32:00,2022-02-11T17:40:00,2022-02-11T17:32:00,2022-02-11T17:40:00,18178,1836.72,1835.345142857143,1.5,1.3748571428571656,stop_loss,False,-1.3748571428570813,24.0,True,5.0,-0.8513800424627949,-1.0309624911535213,-1.0619249823070949,1.0,,7.284978719857857e-06,-7.510539809025048e-06,0.0005203556228469898,0.0005128450830379648,False,S5_010847,0,secondary,2,S1_SECONDARY_P060
S1_SECONDARY_P060,S5,1452840,1452840,2022-02-11T20:38:00,2022-02-11T20:38:00,2022-02-11T20:38:00,2022-02-11T20:38:00,18180,1849.16,1847.3302857142858,1.5,1.8297142857143627,stop_loss,True,-1.8297142857143172,24.0,True,5.0,-0.8840419657647531,-1.0241579237989833,-1.0483158475979883,0.5,live_rolling_pf,3.589915581265754e-06,-3.6766404883227547e-06,0.0005128450830379648,0.0005091684425496421,False,S5_010848,0,secondary,2,S1_SECONDARY_P060
S1_SECONDARY_P060,S5,1452855,1452857,2022-02-11T20:53:00,2022-02-11T20:55:00,2022-02-11T20:53:00,2022-02-11T20:55:00,18180,1854.1,1857.7232857142856,3.623285714285755,4.459428571428622,take_profit,False,3.6232857142856574,24.0,True,5.0,0.7710055933851936,0.7092959630349998,0.6986563715953111,0.5,live_post_loss_cap;live_rolling_pf,3.5641790978474946e-06,2.528057845636955e-06,0.0005091684425496421,0.000511696500395279,True,S5_010849,1,secondary,2,S1_SECONDARY_P060
S1_SECONDARY_P060,S5,1452858,1452865,2022-02-11T20:56:00,2022-02-11T21:03:00,2022-02-11T20:56:00,2022-02-11T21:03:00,18180,1857.15,1860.840142857143,3.690142857142879,4.5417142857143125,take_profit,False,3.6901428571429733,24.0,True,5.0,0.7717196462715304,0.7110719407265977,0.7006154397705748,0.5,live_post_loss_cap;live_rolling_pf,3.581875502766953e-06,2.5469711651935553e-06,0.000511696500395279,0.0005142434715604726,True,S5_010850,2,secondary,2,S1_SECONDARY_P060
S1_SECONDARY_P060,S5,1452922,1452924,2022-02-11T22:00:00,2022-02-11T22:02:00,2022-02-11T22:00:00,2022-02-11T22:02:00,18184,1858.91,1860.6083571428571,1.6983571428571185,2.090285714285684,take_profit,False,1.6983571428570485,36.0,True,5.0,0.6931261660447462,0.5257987406716097,0.50539295708952,0.5,live_post_loss_cap;live_rolling_pf,3.5997043009233082e-06,1.8927199882156527e-06,0.0005142434715604726,0.0005161361915486882,True,S5_010851,0,secondary,2,S1_SECONDARY_P060
S1_SECONDARY_P060,S5,1452925,1452943,2022-02-11T22:03:00,2022-02-11T22:21:00,2022-02-11T22:03:00,2022-02-11T22:21:00,18184,1861.74,1863.7624285714285,2.022428571428548,2.4891428571428285,take_profit,False,2.0224285714284633,36.0,True,5.0,0.709837545126323,0.5659346169273645,0.5483854793421257,1.0,live_post_loss_cap,7.225906681681635e-06,4.0893907298503795e-06,0.0005161361915486882,0.0005202255822785386,True,S5_010852,1,secondary,2,S1_SECONDARY_P060
S1_SECONDARY_P060,S5,1452950,1452976,2022-02-11T22:28:00,2022-02-11T22:54:00,2022-02-11T22:28:00,2022-02-11T22:54:00,18185,1862.67,1860.9168571428572,1.5,1.7531428571428997,stop_loss,False,-1.7531428571428478,36.0,True,5.0,-0.8296376419686106,-1.0236614386154428,-1.0473228772309102,1.0,live_post_loss_cap,7.28315815189954e-06,-7.455488151437273e-06,0.0005202255822785386,0.0005127700941271013,False,S5_010853,0,secondary,2,S1_SECONDARY_P060
S1_SECONDARY_P060,S5,1453042,1453043,2022-02-14T01:02:00,2022-02-14T01:03:00,2022-02-14T01:02:00,2022-02-14T01:03:00,18187,1860.17,1858.3288571428573,1.5,1.8411428571428718,stop_loss,False,-1.8411428571428132,28.0,True,5.0,-0.8679956896551456,-1.0235721982758341,-1.047144396551696,0.5,live_rolling_pf,3.5893906588897087e-06,-3.674000487190484e-06,0.0005127700941271013,0.0005090960936399107,False,S5_010854,0,secondary,2,S1_SECONDARY_P060
S1_SECONDARY_P060,S5,1454000,1454003,2022-02-14T17:00:00,2022-02-14T17:03:00,2022-02-14T17:00:00,2022-02-14T17:03:00,18196,1866.4,1864.689142857143,1.5,1.7108571428570682,stop_loss,False,-1.710857142857094,24.0,True,5.0,-0.8769771528998328,-1.0256297598125508,-1.0512595196250882,0.5,live_rolling_pf,3.563672655479375e-06,-3.6550087296898668e-06,0.0005090960936399107,0.0005054410849102208,False,S5_010855,0,secondary,2,S1_SECONDARY_P060
S1_SECONDARY_P060,S5,1454018,1454020,2022-02-14T17:18:00,2022-02-14T17:20:00,2022-02-14T17:18:00,2022-02-14T17:20:00,18197,1868.37,1866.9825714285714,1.5,1.3874285714285568,stop_loss,False,-1.3874285714284724,24.0,True,5.0,-0.8525280898875873,-1.03072331460669,-1.061446629213432,0.5,live_post_loss_cap;live_rolling_pf,3.5380875943715457e-06,-3.64678937263945e-06,0.0005054410849102208,0.0005017942955375813,False,S5_010856,0,secondary,2,S1_SECONDARY_P060
S1_SECONDARY_P060,S5,1454035,1454036,2022-02-14T17:35:00,2022-02-14T17:36:00,2022-02-14T17:35:00,2022-02-14T17:36:00,18197,1867.83,1869.33,1.5,1.4594285714285435,take_profit,False,1.5,24.0,True,5.0,0.8826496301277885,0.7120040349697494,0.6825823806321564,0.5,live_post_loss_cap;live_rolling_pf,3.5125600687630696e-06,2.500956942032926e-06,0.0005017942955375813,0.0005042952524796142,True,S5_010857,1,secondary,2,S1_SECONDARY_P060
S1_SECONDARY_P060,S5,1454037,1454039,2022-02-14T17:37:00,2022-02-14T17:39:00,2022-02-14T17:37:00,2022-02-14T17:39:00,18197,1869.06,1870.56,1.5,1.3680000000000032,take_profit,False,1.5,24.0,True,5.0,0.9328358208955205,0.7524875621890532,0.7213930348258691,0.5,live_post_loss_cap;live_rolling_pf,3.5300667673573e-06,2.656331336133286e-06,0.0005042952524796142,0.0005069515838157475,True,S5_010858,2,secondary,2,S1_SECONDARY_P060
S1_SECONDARY_P060,S5,1454041,1454052,2022-02-14T17:41:00,2022-02-14T17:52:00,2022-02-14T17:41:00,2022-02-14T17:52:00,18198,1870.12,1868.6765714285714,1.5,1.443428571428558,stop_loss,False,-1.4434285714285124,24.0,True,5.0,-0.8574338085539434,-1.0297012898845626,-1.059402579769152,0.5,live_post_loss_cap;live_rolling_pf,3.548661086710233e-06,-3.6540608983486804e-06,0.0005069515838157475,0.0005032975229173988,False,S5_010859,0,secondary,2,S1_SECONDARY_P060
S1_SECONDARY_P060,S5,1454067,1454072,2022-02-14T18:07:00,2022-02-14T18:12:00,2022-02-14T18:07:00,2022-02-14T18:12:00,18199,1867.06,1865.7514285714285,1.5,1.30857142857133,stop_loss,False,-1.3085714285714403,24.0,True,5.0,-0.8450184501845632,-1.0322878228783021,-1.064575645756533,0.5,live_post_loss_cap;live_rolling_pf,3.523082660421792e-06,-3.636835329347108e-06,0.0005032975229173988,0.0004996606875880517,False,S5_010860,0,secondary,2,S1_SECONDARY_P060
S1_SECONDARY_P060,S5,1454088,1454093,2022-02-14T18:28:00,2022-02-14T18:33:00,2022-02-14T18:28:00,2022-02-14T18:33:00,18201,1863.61,1862.0739999999998,1.5,1.5360000000000062,stop_loss,False,-1.5360000000000582,24.0,True,5.0,-0.8648648648648946,-1.0281531531531822,-1.0563063063063354,0.5,live_post_loss_cap;live_rolling_pf,3.497624813116362e-06,-3.5960939801523973e-06,0.0004996606875880517,0.0004960645936078993,False,S5_010861,0,secondary,2,S1_SECONDARY_P060
S1_SECONDARY_P060,S5,1454108,1454120,2022-02-14T18:48:00,2022-02-14T19:00:00,2022-02-14T18:48:00,2022-02-14T19:00:00,18201,1863.03,1861.5602857142858,1.5,1.4697142857142742,stop_loss,False,-1.4697142857141898,24.0,True,5.0,-0.8596256684491476,-1.029244652406368,-1.0584893048127852,0.5,live_post_loss_cap;live_rolling_pf,3.4724521552552953e-06,-3.57400281153348e-06,0.0004960645936078993,0.0004924905907963659,False,S5_010862,1,secondary,2,S1_SECONDARY_P060
S1_SECONDARY_P060,S5,1454238,1454241,2022-02-14T20:58:00,2022-02-14T21:01:00,2022-02-14T20:58:00,2022-02-14T21:01:00,18202,1870.78,1872.28,1.5,1.7291428571428697,take_profit,False,1.5,24.0,True,5.0,0.761752756819496,0.6144805571677268,0.5890887986070769,0.5,live_post_loss_cap;live_rolling_pf,3.447434135574561e-06,2.1183812484268966e-06,0.0004924905907963659,0.0004946089720447928,True,S5_010863,0,secondary,2,S1_SECONDARY_P060
S1_SECONDARY_P060,S5,1455020,1455022,2022-02-15T11:01:00,2022-02-15T11:03:00,2022-02-15T11:01:00,2022-02-15T11:03:00,18206,1861.39,1859.4905714285715,1.5432857142857042,1.899428571428559,stop_loss,False,-1.8994285714286434,24.0,True,5.0,-0.8878205128205515,-1.0233707264957659,-1.0467414529914925,0.5,live_rolling_pf,3.462262804313549e-06,-3.5431784013696245e-06,0.0004946089720447928,0.0004910657936434232,False,S5_010864,0,secondary,2,S1_SECONDARY_P060
S1_SECONDARY_P060,S5,1455038,1455041,2022-02-15T11:19:00,2022-02-15T11:22:00,2022-02-15T11:19:00,2022-02-15T11:22:00,18207,1858.05,1856.5814285714284,1.5,1.4685714285714702,stop_loss,False,-1.4685714285715221,24.0,True,5.0,-0.8595317725752847,-1.0292642140468524,-1.0585284280936744,0.5,live_post_loss_cap;live_rolling_pf,3.4374605555039624e-06,-3.5380551369778427e-06,0.0004910657936434232,0.0004875277385064453,False,S5_010865,0,secondary,2,S1_SECONDARY_P060
S1_SECONDARY_P060,S5,1455057,1455059,2022-02-15T11:38:00,2022-02-15T11:40:00,2022-02-15T11:38:00,2022-02-15T11:40:00,18208,1854.69,1856.19,1.5,1.6594285714285435,take_profit,False,1.5,24.0,True,5.0,0.7897111913357517,0.637033694344173,0.6107099879663146,0.5,live_post_loss_cap;live_rolling_pf,3.4126941695451172e-06,2.1740011744921457e-06,0.0004875277385064453,0.0004897017396809374,True,S5_010866,0,secondary,2,S1_SECONDARY_P060
S1_SECONDARY_P060,S5,1455379,1455391,2022-02-15T17:00:00,2022-02-15T17:12:00,2022-02-15T17:00:00,2022-02-15T17:12:00,18214,1848.8,1850.4872142857143,1.6872142857142927,2.076571428571437,take_profit,False,1.68721428571439,24.0,True,5.0,0.7283238776517444,0.6031388751850453,0.5815552540700971,0.5,live_rolling_pf,3.427912177766562e-06,2.0675070951312432e-06,0.0004897017396809374,0.0004917692467760686,True,S5_010867,0,secondary,2,S1_SECONDARY_P060
S1_SECONDARY_P060,S5,1455392,1455392,2022-02-15T17:13:00,2022-02-15T17:13:00,2022-02-15T17:13:00,2022-02-15T17:13:00,18214,1850.86,1852.36,1.5,1.7154285714285704,take_profit,False,1.5,24.0,True,5.0,0.7670952659263592,0.6187901811805965,0.5932203389830512,0.5,live_rolling_pf,3.4423847274324807e-06,2.130113869181263e-06,0.0004917692467760686,0.0004938993606452499,True,S5_010868,1,secondary,2,S1_SECONDARY_P060
