Date,5 YR,7 YR,10 YR,20 YR,30 YR
12/07/2017,0.4,0.49,0.5,0.69,0.81
12/08/2017,0.43,0.48,0.5,0.68,0.81
12/11/2017,0.4,0.49,0.51,0.7,0.82
12/12/2017,0.4,0.49,0.51,0.69,0.81
12/13/2017,0.38,0.46,0.48,0.67,0.79
12/14/2017,0.38,0.45,0.48,0.65,0.77
12/15/2017,0.39,0.44,0.47,0.63,0.75
12/18/2017,0.46,0.48,0.5,0.66,0.79
12/19/2017,0.49,0.53,0.55,0.71,0.84
12/20/2017,0.5,0.56,0.57,0.75,0.89
12/21/2017,0.42,0.5,0.55,0.73,0.85
12/22/2017,0.44,0.51,0.54,0.72,0.84
12/26/2017,0.49,0.51,0.53,0.7,0.83
12/27/2017,0.4,0.47,0.48,0.64,0.76
12/28/2017,0.37,0.43,0.47,0.64,0.75
12/29/2017,0.34,0.4,0.44,0.61,0.73
01/02/2018,0.35,0.42,0.46,0.64,0.77
01/03/2018,0.38,0.44,0.46,0.63,0.76
01/04/2018,0.35,0.41,0.45,0.62,0.75
01/05/2018,0.34,0.41,0.46,0.63,0.76
01/08/2018,0.38,0.45,0.47,0.65,0.77
01/09/2018,0.38,0.46,0.52,0.7,0.82
01/10/2018,0.38,0.47,0.52,0.7,0.82
01/11/2018,0.43,0.51,0.54,0.71,0.83
01/12/2018,0.43,0.51,0.54,0.7,0.81
01/16/2018,0.42,0.48,0.51,0.67,0.78
01/17/2018,0.49,0.51,0.53,0.67,0.79
01/18/2018,0.44,0.53,0.57,0.72,0.81
01/19/2018,0.45,0.53,0.58,0.72,0.81
01/22/2018,0.46,0.55,0.6,0.74,0.83
01/23/2018,0.51,0.56,0.57,0.71,0.81
01/24/2018,0.47,0.57,0.58,0.73,0.82
01/25/2018,0.5,0.55,0.56,0.69,0.79
01/26/2018,0.54,0.57,0.57,0.7,0.8
01/29/2018,0.57,0.61,0.61,0.73,0.81
01/30/2018,0.54,0.63,0.63,0.76,0.84
01/31/2018,0.54,0.6,0.61,0.72,0.8
02/01/2018,0.63,0.67,0.67,0.78,0.86
02/02/2018,0.65,0.7,0.7,0.82,0.9
02/05/2018,0.55,0.65,0.67,0.81,0.89
02/06/2018,0.64,0.69,0.69,0.82,0.91
02/07/2018,0.67,0.73,0.74,0.86,0.96
02/08/2018,0.68,0.76,0.76,0.89,0.99
02/09/2018,0.69,0.77,0.78,0.91,1.01
02/12/2018,0.72,0.79,0.79,0.92,1.01
02/13/2018,0.66,0.77,0.78,0.91,0.99
02/14/2018,0.74,0.82,0.82,0.94,1.02
02/15/2018,0.65,0.76,0.79,0.93,1.02
02/16/2018,0.63,0.75,0.78,0.92,1.01
02/20/2018,0.61,0.72,0.78,0.92,1.01
02/21/2018,0.63,0.75,0.82,0.97,1.06
02/22/2018,0.6,0.72,0.81,0.96,1.06
02/23/2018,0.58,0.7,0.76,0.92,1.03
02/26/2018,0.53,0.65,0.73,0.9,1.01
02/27/2018,0.58,0.69,0.77,0.92,1.02
02/28/2018,0.61,0.71,0.75,0.9,0.99
03/01/2018,0.55,0.66,0.71,0.86,0.96
03/02/2018,0.6,0.73,0.74,0.89,0.98
03/05/2018,0.6,0.73,0.75,0.91,1.01
03/06/2018,0.55,0.68,0.76,0.91,1.01
03/07/2018,0.55,0.68,0.76,0.93,1.03
03/08/2018,0.55,0.68,0.75,0.9,1.0
03/09/2018,0.69,0.77,0.78,0.92,1.03
03/12/2018,0.62,0.74,0.77,0.92,1.01
03/13/2018,0.57,0.69,0.75,0.9,1.0
03/14/2018,0.57,0.69,0.74,0.88,0.97
03/15/2018,0.55,0.66,0.74,0.88,0.97
03/16/2018,0.6,0.71,0.77,0.91,1.0
03/19/2018,0.61,0.72,0.77,0.91,1.0
03/20/2018,0.64,0.74,0.81,0.94,1.03
03/21/2018,0.73,0.8,0.8,0.92,1.03
03/22/2018,0.6,0.71,0.75,0.89,0.97
03/23/2018,0.6,0.72,0.75,0.89,0.98
03/26/2018,0.63,0.74,0.77,0.91,0.99
03/27/2018,0.64,0.71,0.71,0.84,0.95
03/28/2018,0.68,0.72,0.72,0.84,0.94
03/29/2018,0.64,0.69,0.69,0.81,0.9
04/02/2018,0.56,0.64,0.68,0.81,0.9
04/03/2018,0.61,0.7,0.71,0.84,0.92
04/04/2018,0.57,0.66,0.71,0.85,0.93
04/05/2018,0.71,0.75,0.75,0.87,0.97
04/06/2018,0.57,0.66,0.7,0.83,0.92
04/09/2018,0.58,0.67,0.71,0.83,0.92
04/10/2018,0.62,0.7,0.72,0.84,0.92
04/11/2018,0.56,0.63,0.68,0.8,0.88
04/12/2018,0.62,0.69,0.7,0.82,0.9
04/13/2018,0.66,0.69,0.69,0.79,0.88
04/16/2018,0.61,0.67,0.71,0.81,0.89
04/17/2018,0.67,0.68,0.68,0.78,0.85
04/18/2018,0.69,0.71,0.71,0.81,0.89
04/19/2018,0.65,0.74,0.75,0.84,0.92
04/20/2018,0.7,0.78,0.79,0.88,0.96
04/23/2018,0.72,0.79,0.8,0.89,0.97
04/24/2018,0.73,0.83,0.83,0.93,1.01
04/25/2018,0.75,0.86,0.86,0.95,1.03
04/26/2018,0.72,0.82,0.82,0.92,0.99
04/27/2018,0.71,0.79,0.79,0.87,0.93
04/30/2018,0.69,0.76,0.78,0.86,0.91
05/01/2018,0.73,0.8,0.81,0.89,0.94
05/02/2018,0.71,0.8,0.8,0.89,0.95
05/03/2018,0.69,0.77,0.78,0.88,0.94
05/04/2018,0.69,0.79,0.79,0.87,0.94
05/07/2018,0.67,0.76,0.78,0.88,0.94
05/08/2018,0.71,0.81,0.81,0.89,0.96
05/09/2018,0.71,0.82,0.82,0.91,0.97
05/10/2018,0.71,0.8,0.8,0.88,0.94
05/11/2018,0.71,0.82,0.82,0.88,0.94
05/14/2018,0.73,0.85,0.85,0.92,0.97
05/15/2018,0.77,0.9,0.9,0.97,1.02
05/16/2018,0.78,0.92,0.92,0.98,1.02
05/17/2018,0.78,0.9,0.95,1.02,1.07
05/18/2018,0.76,0.87,0.91,0.99,1.04
05/21/2018,0.75,0.86,0.9,0.99,1.03
05/22/2018,0.77,0.91,0.91,0.98,1.04
05/23/2018,0.71,0.83,0.87,0.96,1.02
05/24/2018,0.71,0.82,0.86,0.95,1.0
05/25/2018,0.72,0.84,0.84,0.92,0.99
05/29/2018,0.6,0.71,0.73,0.83,0.89
05/30/2018,0.67,0.78,0.78,0.87,0.93
05/31/2018,0.65,0.75,0.76,0.84,0.91
06/01/2018,0.68,0.76,0.8,0.89,0.94
06/04/2018,0.72,0.81,0.82,0.9,0.96
06/05/2018,0.71,0.79,0.79,0.87,0.94
06/06/2018,0.75,0.83,0.83,0.91,0.97
06/07/2018,0.69,0.76,0.8,0.89,0.94
06/08/2018,0.71,0.78,0.82,0.9,0.96
06/11/2018,0.72,0.78,0.83,0.91,0.97
06/12/2018,0.74,0.8,0.83,0.91,0.96
06/13/2018,0.76,0.82,0.86,0.94,0.98
06/14/2018,0.74,0.78,0.82,0.89,0.94
06/15/2018,0.73,0.77,0.81,0.88,0.93
06/18/2018,0.72,0.77,0.8,0.87,0.93
06/19/2018,0.7,0.74,0.77,0.85,0.91
06/20/2018,0.74,0.78,0.81,0.89,0.95
06/21/2018,0.72,0.76,0.79,0.88,0.94
06/22/2018,0.7,0.75,0.78,0.86,0.92
06/25/2018,0.69,0.74,0.77,0.85,0.91
06/26/2018,0.68,0.72,0.76,0.84,0.9
06/27/2018,0.64,0.69,0.72,0.8,0.86
06/28/2018,0.66,0.7,0.74,0.82,0.87
06/29/2018,0.67,0.71,0.74,0.81,0.87
07/02/2018,0.68,0.72,0.73,0.8,0.85
07/03/2018,0.64,0.68,0.71,0.78,0.83
07/05/2018,0.64,0.68,0.71,0.77,0.82
07/06/2018,0.63,0.68,0.7,0.77,0.81
07/09/2018,0.65,0.7,0.73,0.8,0.84
07/10/2018,0.68,0.72,0.74,0.81,0.85
07/11/2018,0.67,0.71,0.74,0.8,0.83
07/12/2018,0.69,0.72,0.75,0.8,0.84
07/13/2018,0.66,0.7,0.72,0.78,0.82
07/16/2018,0.7,0.73,0.75,0.81,0.84
07/17/2018,0.73,0.75,0.77,0.82,0.86
07/18/2018,0.74,0.77,0.79,0.85,0.89
07/19/2018,0.73,0.74,0.75,0.81,0.87
07/20/2018,0.75,0.76,0.78,0.85,0.92
07/23/2018,0.82,0.83,0.85,0.92,0.98
07/24/2018,0.83,0.83,0.84,0.9,0.96
07/25/2018,0.81,0.81,0.81,0.88,0.94
07/26/2018,0.86,0.86,0.87,0.92,0.97
07/27/2018,0.84,0.84,0.84,0.89,0.95
07/30/2018,0.84,0.85,0.85,0.91,0.96
07/31/2018,0.85,0.85,0.84,0.88,0.94
08/01/2018,0.87,0.87,0.87,0.93,0.97
08/02/2018,0.86,0.86,0.86,0.92,0.97
08/03/2018,0.82,0.82,0.83,0.9,0.95
08/06/2018,0.82,0.82,0.83,0.9,0.96
08/07/2018,0.84,0.84,0.85,0.92,0.99
08/08/2018,0.85,0.85,0.85,0.91,0.98
08/09/2018,0.83,0.83,0.82,0.88,0.95
08/10/2018,0.77,0.77,0.78,0.86,0.92
08/13/2018,0.76,0.77,0.78,0.86,0.93
08/14/2018,0.78,0.79,0.8,0.88,0.95
08/15/2018,0.76,0.77,0.78,0.86,0.93
08/16/2018,0.78,0.78,0.79,0.86,0.92
08/17/2018,0.79,0.79,0.79,0.85,0.92
08/20/2018,0.75,0.75,0.75,0.82,0.89
08/21/2018,0.76,0.76,0.77,0.84,0.9
08/22/2018,0.74,0.74,0.74,0.82,0.89
08/23/2018,0.73,0.73,0.73,0.81,0.87
08/24/2018,0.73,0.73,0.73,0.79,0.86
08/27/2018,0.74,0.74,0.74,0.81,0.88
08/28/2018,0.78,0.77,0.77,0.84,0.91
08/29/2018,0.78,0.78,0.77,0.83,0.9
08/30/2018,0.76,0.76,0.76,0.82,0.88
08/31/2018,0.76,0.76,0.78,0.85,0.91
09/04/2018,0.79,0.79,0.8,0.88,0.94
09/05/2018,0.79,0.8,0.81,0.89,0.95
09/06/2018,0.79,0.8,0.8,0.88,0.94
09/07/2018,0.84,0.84,0.84,0.92,0.97
09/10/2018,0.85,0.85,0.84,0.9,0.96
09/11/2018,0.86,0.86,0.86,0.92,0.99
09/12/2018,0.85,0.85,0.85,0.92,0.97
09/13/2018,0.89,0.88,0.87,0.93,0.98
09/14/2018,0.9,0.9,0.89,0.95,1.0
09/17/2018,0.9,0.89,0.89,0.95,1.01
09/18/2018,0.93,0.92,0.92,0.98,1.05
09/19/2018,0.94,0.94,0.93,1.0,1.06
09/20/2018,0.94,0.93,0.92,0.98,1.04
09/21/2018,0.93,0.93,0.92,0.98,1.03
09/24/2018,0.93,0.93,0.92,0.98,1.04
09/25/2018,0.94,0.94,0.94,0.99,1.05
09/26/2018,0.92,0.92,0.92,0.97,1.03
09/27/2018,0.92,0.92,0.91,0.97,1.03
09/28/2018,0.91,0.91,0.91,0.97,1.04
10/01/2018,0.92,0.93,0.95,1.03,1.09
10/02/2018,0.91,0.92,0.93,1.0,1.07
10/03/2018,0.95,0.96,0.99,1.06,1.13
10/04/2018,0.99,1.01,1.03,1.11,1.18
10/05/2018,1.02,1.04,1.07,1.15,1.23
10/09/2018,1.0,1.02,1.04,1.12,1.19
10/10/2018,1.01,1.03,1.06,1.15,1.23
10/11/2018,1.01,1.01,1.02,1.11,1.18
10/12/2018,1.01,1.02,1.03,1.12,1.18
10/15/2018,1.01,1.02,1.03,1.12,1.19
10/16/2018,1.01,1.02,1.03,1.12,1.19
10/17/2018,1.04,1.05,1.06,1.15,1.21
10/18/2018,1.04,1.05,1.07,1.17,1.24
10/19/2018,1.07,1.08,1.09,1.18,1.26
10/22/2018,1.07,1.08,1.09,1.19,1.26
10/23/2018,1.07,1.07,1.08,1.18,1.26
10/24/2018,1.01,1.02,1.03,1.15,1.24
10/25/2018,1.07,1.08,1.09,1.2,1.28
10/26/2018,0.98,1.0,1.02,1.14,1.23
10/29/2018,0.99,1.01,1.02,1.15,1.25
10/30/2018,1.03,1.05,1.07,1.19,1.28
10/31/2018,1.08,1.08,1.1,1.21,1.31
11/01/2018,1.08,1.1,1.12,1.23,1.32
11/02/2018,1.13,1.14,1.16,1.27,1.37
11/05/2018,1.12,1.12,1.14,1.25,1.33
11/06/2018,1.13,1.14,1.15,1.25,1.32
11/07/2018,1.14,1.14,1.15,1.25,1.32
11/08/2018,1.17,1.17,1.17,1.24,1.32
11/09/2018,1.15,1.15,1.15,1.24,1.31
11/13/2018,1.11,1.11,1.12,1.22,1.29
11/14/2018,1.1,1.11,1.12,1.22,1.3
11/15/2018,1.09,1.1,1.11,1.21,1.3
11/16/2018,1.02,1.04,1.06,1.17,1.25
11/19/2018,1.02,1.04,1.07,1.17,1.26
11/20/2018,1.06,1.07,1.09,1.19,1.28
11/21/2018,1.08,1.08,1.09,1.2,1.28
11/23/2018,1.11,1.1,1.09,1.18,1.29
11/26/2018,1.12,1.12,1.11,1.2,1.3
11/27/2018,1.16,1.15,1.15,1.24,1.34
11/28/2018,1.13,1.13,1.12,1.23,1.34
11/29/2018,1.06,1.05,1.05,1.16,1.28
11/30/2018,1.07,1.06,1.04,1.15,1.26
12/03/2018,1.07,1.04,1.02,1.13,1.23
12/04/2018,1.05,1.01,0.97,1.06,1.16
12/06/2018,1.06,1.02,0.97,1.08,1.15
12/07/2018,1.02,0.99,0.96,1.06,1.17
12/10/2018,1.06,1.02,0.99,1.1,1.19
12/11/2018,1.13,1.09,1.06,1.16,1.22
12/12/2018,1.15,1.11,1.08,1.16,1.24
12/13/2018,1.13,1.1,1.08,1.18,1.25
12/14/2018,1.13,1.1,1.07,1.15,1.23
12/17/2018,1.11,1.08,1.05,1.15,1.22
12/18/2018,1.07,1.04,1.01,1.09,1.17
12/19/2018,1.06,1.01,0.97,1.06,1.11
12/20/2018,1.12,1.06,1.03,1.1,1.16
12/21/2018,1.09,1.04,1.02,1.11,1.17
12/24/2018,1.06,1.01,0.99,1.09,1.15
12/26/2018,1.1,1.08,1.04,1.13,1.21
12/27/2018,1.07,1.05,1.03,1.14,1.22
12/28/2018,1.04,1.01,0.99,1.11,1.21
12/31/2018,1.0,0.99,0.98,1.09,1.21
01/02/2019,1.0,0.98,0.96,1.07,1.19
01/03/2019,0.88,0.88,0.88,1.01,1.14
01/04/2019,0.91,0.91,0.91,1.05,1.17
01/07/2019,0.92,0.92,0.92,1.06,1.18
01/08/2019,0.92,0.91,0.91,1.03,1.15
01/09/2019,0.89,0.9,0.91,1.05,1.16
01/10/2019,0.91,0.91,0.93,1.08,1.2
01/11/2019,0.86,0.86,0.88,1.05,1.18
01/14/2019,0.89,0.88,0.9,1.07,1.2
01/15/2019,0.9,0.9,0.91,1.08,1.21
01/16/2019,0.9,0.9,0.91,1.06,1.2
01/17/2019,0.94,0.95,0.96,1.1,1.21
01/18/2019,0.95,0.95,0.96,1.1,1.21
01/22/2019,0.94,0.94,0.95,1.09,1.2
01/23/2019,0.95,0.95,0.96,1.1,1.21
01/24/2019,0.93,0.94,0.95,1.09,1.2
01/25/2019,0.95,0.95,0.97,1.11,1.22
01/28/2019,0.96,0.96,0.97,1.12,1.23
01/29/2019,0.93,0.93,0.94,1.09,1.2
01/30/2019,0.81,0.83,0.86,1.03,1.17
01/31/2019,0.73,0.75,0.78,0.94,1.08
02/01/2019,0.79,0.8,0.82,0.98,1.11
02/04/2019,0.81,0.83,0.86,1.01,1.14
02/05/2019,0.79,0.81,0.84,0.99,1.11
02/06/2019,0.79,0.81,0.84,1.0,1.13
02/07/2019,0.77,0.79,0.81,0.98,1.11
02/08/2019,0.75,0.77,0.81,0.97,1.1
02/11/2019,0.78,0.8,0.83,0.99,1.13
02/12/2019,0.78,0.81,0.85,1.0,1.14
02/13/2019,0.77,0.8,0.85,1.0,1.14
02/14/2019,0.74,0.77,0.81,0.97,1.12
02/15/2019,0.74,0.76,0.8,0.96,1.1
02/19/2019,0.71,0.73,0.78,0.94,1.08
02/20/2019,0.68,0.71,0.76,0.92,1.07
02/21/2019,0.71,0.73,0.78,0.94,1.1
02/22/2019,0.65,0.68,0.74,0.9,1.06
02/25/2019,0.66,0.7,0.75,0.91,1.06
02/26/2019,0.63,0.67,0.72,0.89,1.05
02/27/2019,0.65,0.7,0.76,0.94,1.1
02/28/2019,0.68,0.73,0.78,0.96,1.11
03/01/2019,0.71,0.75,0.8,0.98,1.13
03/04/2019,0.69,0.73,0.78,0.95,1.11
03/05/2019,0.7,0.74,0.79,0.96,1.11
03/06/2019,0.68,0.72,0.78,0.95,1.11
03/07/2019,0.64,0.68,0.74,0.92,1.08
03/08/2019,0.62,0.67,0.72,0.9,1.06
03/11/2019,0.62,0.67,0.73,0.92,1.09
03/12/2019,0.6,0.65,0.71,0.9,1.06
03/13/2019,0.58,0.63,0.69,0.89,1.05
03/14/2019,0.58,0.63,0.69,0.89,1.06
03/15/2019,0.54,0.59,0.65,0.85,1.03
03/18/2019,0.54,0.59,0.64,0.84,1.02
03/19/2019,0.57,0.6,0.66,0.85,1.03
03/20/2019,0.46,0.51,0.58,0.78,0.97
03/21/2019,0.48,0.52,0.58,0.78,0.96
03/22/2019,0.44,0.48,0.54,0.73,0.91
03/25/2019,0.44,0.48,0.55,0.75,0.93
03/26/2019,0.43,0.48,0.55,0.76,0.94
03/27/2019,0.44,0.49,0.55,0.75,0.94
03/28/2019,0.48,0.51,0.56,0.75,0.93
03/29/2019,0.45,0.48,0.53,0.72,0.89
04/01/2019,0.49,0.53,0.59,0.78,0.95
04/02/2019,0.47,0.52,0.58,0.77,0.94
04/03/2019,0.51,0.55,0.61,0.81,0.99
04/04/2019,0.51,0.55,0.61,0.8,0.99
04/05/2019,0.52,0.55,0.6,0.79,0.97
04/08/2019,0.52,0.56,0.61,0.8,0.98
04/09/2019,0.51,0.54,0.6,0.79,0.98
04/10/2019,0.45,0.48,0.54,0.74,0.94
04/11/2019,0.49,0.52,0.57,0.78,0.98
04/12/2019,0.52,0.55,0.61,0.81,0.99
04/15/2019,0.52,0.55,0.61,0.8,0.99
04/16/2019,0.55,0.59,0.64,0.83,1.01
04/17/2019,0.56,0.59,0.65,0.84,1.02
04/18/2019,0.52,0.56,0.62,0.81,0.98
04/22/2019,0.52,0.58,0.64,0.84,1.01
04/23/2019,0.49,0.55,0.62,0.82,0.99
04/24/2019,0.45,0.5,0.57,0.77,0.95
04/25/2019,0.47,0.51,0.56,0.75,0.93
04/26/2019,0.43,0.48,0.54,0.74,0.92
04/29/2019,0.46,0.51,0.58,0.79,0.96
04/30/2019,0.43,0.49,0.56,0.77,0.94
05/01/2019,0.48,0.53,0.59,0.79,0.95
05/02/2019,0.56,0.6,0.66,0.84,1.0
05/03/2019,0.53,0.57,0.63,0.81,0.97
05/06/2019,0.49,0.54,0.6,0.79,0.96
05/07/2019,0.49,0.53,0.58,0.77,0.94
05/08/2019,0.53,0.57,0.62,0.81,0.99
05/09/2019,0.52,0.55,0.6,0.79,0.96
05/10/2019,0.51,0.54,0.59,0.77,0.95
05/13/2019,0.45,0.49,0.55,0.74,0.92
05/14/2019,0.45,0.5,0.56,0.76,0.93
05/15/2019,0.41,0.47,0.54,0.75,0.92
05/16/2019,0.43,0.48,0.56,0.77,0.94
05/17/2019,0.46,0.51,0.58,0.78,0.94
05/20/2019,0.5,0.54,0.6,0.78,0.95
05/21/2019,0.51,0.54,0.6,0.77,0.94
05/22/2019,0.51,0.54,0.6,0.77,0.94
05/23/2019,0.49,0.52,0.58,0.74,0.91
05/24/2019,0.5,0.52,0.56,0.73,0.89
05/28/2019,0.48,0.5,0.53,0.71,0.87
05/29/2019,0.46,0.47,0.5,0.68,0.84
05/30/2019,0.44,0.45,0.48,0.66,0.81
05/31/2019,0.35,0.37,0.4,0.58,0.74
06/03/2019,0.27,0.29,0.34,0.54,0.72
06/04/2019,0.3,0.33,0.38,0.58,0.77
06/05/2019,0.27,0.31,0.37,0.58,0.78
06/06/2019,0.3,0.33,0.39,0.6,0.8
06/07/2019,0.24,0.29,0.35,0.56,0.76
06/10/2019,0.31,0.36,0.42,0.62,0.82
06/11/2019,0.35,0.38,0.43,0.63,0.82
06/12/2019,0.35,0.38,0.42,0.64,0.83
06/13/2019,0.33,0.36,0.42,0.63,0.84
06/14/2019,0.37,0.41,0.46,0.67,0.87
06/17/2019,0.4,0.43,0.48,0.68,0.87
06/18/2019,0.34,0.37,0.42,0.63,0.82
06/19/2019,0.24,0.28,0.36,0.58,0.77
06/20/2019,0.16,0.22,0.27,0.5,0.72
06/21/2019,0.2,0.26,0.34,0.59,0.79
06/24/2019,0.18,0.23,0.31,0.55,0.76
06/25/2019,0.21,0.26,0.33,0.57,0.78
06/26/2019,0.24,0.28,0.35,0.58,0.79
06/27/2019,0.23,0.27,0.33,0.55,0.77
06/28/2019,0.23,0.26,0.31,0.55,0.78
07/01/2019,0.26,0.29,0.34,0.59,0.81
07/02/2019,0.25,0.28,0.33,0.57,0.79
07/03/2019,0.23,0.26,0.31,0.54,0.76
07/05/2019,0.29,0.31,0.35,0.58,0.78
07/08/2019,0.31,0.32,0.35,0.56,0.76
07/09/2019,0.32,0.33,0.36,0.57,0.75
07/10/2019,0.23,0.27,0.33,0.55,0.76
07/11/2019,0.25,0.3,0.36,0.59,0.81
07/12/2019,0.24,0.28,0.35,0.58,0.8
07/15/2019,0.23,0.26,0.32,0.55,0.77
07/16/2019,0.25,0.28,0.33,0.56,0.78
07/17/2019,0.23,0.26,0.31,0.54,0.75
07/18/2019,0.18,0.2,0.25,0.5,0.74
07/19/2019,0.2,0.22,0.25,0.5,0.75
07/22/2019,0.21,0.23,0.26,0.5,0.75
07/23/2019,0.22,0.24,0.27,0.51,0.76
07/24/2019,0.23,0.24,0.26,0.5,0.75
07/25/2019,0.25,0.26,0.28,0.51,0.76
07/26/2019,0.28,0.29,0.3,0.53,0.78
07/29/2019,0.27,0.28,0.29,0.53,0.78
07/30/2019,0.26,0.27,0.28,0.51,0.77
07/31/2019,0.28,0.27,0.26,0.47,0.72
08/01/2019,0.21,0.2,0.2,0.44,0.71
08/02/2019,0.21,0.2,0.2,0.43,0.69
08/05/2019,0.16,0.16,0.15,0.38,0.65
08/06/2019,0.13,0.12,0.11,0.34,0.6
08/07/2019,0.14,0.11,0.09,0.32,0.56
08/08/2019,0.11,0.09,0.07,0.3,0.54
08/09/2019,0.13,0.1,0.08,0.3,0.55
08/12/2019,0.1,0.07,0.04,0.26,0.47
08/13/2019,0.13,0.09,0.05,0.27,0.49
08/14/2019,0.15,0.09,0.02,0.23,0.44
08/15/2019,0.08,0.03,-0.02,0.17,0.41
08/16/2019,0.08,0.05,0.01,0.2,0.44
08/19/2019,0.11,0.07,0.04,0.27,0.49
08/20/2019,0.08,0.05,0.02,0.22,0.48
08/21/2019,0.13,0.09,0.05,0.28,0.5
08/22/2019,0.15,0.11,0.07,0.29,0.51
08/23/2019,0.05,0.02,-0.02,0.19,0.42
08/26/2019,0.09,0.05,0.0,0.2,0.44
08/27/2019,0.04,-0.01,-0.06,0.11,0.36
08/28/2019,0.01,-0.04,-0.08,0.08,0.32
08/29/2019,0.01,-0.04,-0.09,0.07,0.31
08/30/2019,0.04,-0.01,-0.05,0.16,0.35
09/03/2019,0.06,0.01,-0.03,0.14,0.37
09/04/2019,0.01,-0.02,-0.04,0.18,0.39
09/05/2019,0.08,0.04,0.01,0.23,0.43
09/06/2019,0.07,0.03,0.01,0.21,0.41
09/09/2019,0.11,0.08,0.06,0.27,0.47
09/10/2019,0.18,0.14,0.12,0.34,0.54
09/11/2019,0.2,0.17,0.15,0.36,0.56
09/12/2019,0.22,0.19,0.16,0.38,0.58
09/13/2019,0.29,0.25,0.23,0.45,0.65
09/16/2019,0.21,0.19,0.17,0.39,0.59
09/17/2019,0.2,0.17,0.15,0.36,0.56
09/18/2019,0.28,0.23,0.21,0.41,0.59
09/19/2019,0.25,0.21,0.18,0.38,0.57
09/20/2019,0.19,0.14,0.13,0.32,0.5
09/23/2019,0.17,0.13,0.11,0.31,0.49
09/24/2019,0.13,0.08,0.06,0.27,0.45
09/25/2019,0.19,0.15,0.13,0.33,0.52
09/26/2019,0.19,0.15,0.13,0.33,0.51
09/27/2019,0.2,0.17,0.16,0.35,0.53
09/30/2019,0.2,0.16,0.15,0.34,0.53
10/01/2019,0.18,0.14,0.13,0.33,0.52
10/02/2019,0.14,0.11,0.1,0.31,0.51
10/03/2019,0.09,0.06,0.06,0.27,0.48
10/04/2019,0.07,0.03,0.02,0.23,0.43
10/07/2019,0.11,0.06,0.05,0.26,0.46
10/08/2019,0.11,0.07,0.06,0.28,0.48
10/09/2019,0.16,0.12,0.1,0.32,0.52
10/10/2019,0.19,0.16,0.15,0.36,0.57
10/11/2019,0.25,0.21,0.2,0.4,0.59
10/15/2019,0.26,0.22,0.21,0.41,0.59
10/16/2019,0.22,0.19,0.18,0.39,0.6
10/17/2019,0.05,0.09,0.17,0.4,0.59
10/18/2019,0.04,0.08,0.16,0.39,0.58
10/21/2019,0.08,0.11,0.19,0.42,0.6
10/22/2019,0.07,0.11,0.17,0.38,0.58
10/23/2019,0.06,0.09,0.16,0.37,0.56
10/24/2019,0.06,0.09,0.15,0.37,0.56
10/25/2019,0.07,0.1,0.15,0.38,0.56
10/28/2019,0.13,0.15,0.21,0.43,0.61
10/29/2019,0.15,0.18,0.23,0.45,0.64
10/30/2019,0.14,0.16,0.21,0.42,0.6
10/31/2019,0.07,0.09,0.15,0.37,0.55
11/01/2019,0.05,0.08,0.14,0.35,0.54
11/04/2019,0.04,0.08,0.15,0.36,0.56
11/05/2019,0.08,0.12,0.18,0.39,0.58
11/06/2019,0.06,0.09,0.15,0.36,0.54
11/07/2019,0.13,0.17,0.23,0.43,0.61
11/08/2019,0.11,0.16,0.23,0.44,0.63
11/12/2019,0.13,0.17,0.22,0.42,0.61
11/13/2019,0.11,0.16,0.22,0.42,0.6
11/14/2019,0.09,0.14,0.2,0.4,0.58
11/15/2019,0.13,0.16,0.21,0.41,0.59
11/18/2019,0.09,0.13,0.18,0.39,0.57
11/19/2019,0.1,0.12,0.16,0.37,0.53
11/20/2019,0.07,0.09,0.13,0.33,0.49
11/21/2019,0.09,0.1,0.14,0.34,0.51
11/22/2019,0.09,0.11,0.15,0.34,0.49
11/25/2019,0.09,0.1,0.14,0.32,0.47
11/26/2019,0.06,0.08,0.12,0.3,0.44
11/27/2019,0.09,0.11,0.14,0.32,0.47
11/29/2019,0.12,0.13,0.17,0.35,0.5
12/02/2019,0.11,0.14,0.18,0.38,0.54
12/03/2019,0.03,0.05,0.09,0.28,0.44
12/04/2019,0.06,0.07,0.11,0.31,0.47
12/05/2019,0.07,0.09,0.13,0.33,0.49
12/06/2019,0.08,0.1,0.15,0.35,0.51
12/09/2019,0.08,0.11,0.14,0.33,0.51
12/10/2019,0.09,0.11,0.14,0.33,0.5
12/11/2019,0.04,0.07,0.1,0.3,0.47
12/12/2019,0.11,0.13,0.18,0.37,0.53
12/13/2019,0.04,0.07,0.12,0.32,0.5
12/16/2019,0.08,0.11,0.16,0.35,0.52
12/17/2019,0.06,0.09,0.14,0.34,0.52
12/18/2019,0.06,0.1,0.16,0.36,0.54
12/19/2019,0.05,0.09,0.15,0.34,0.52
12/20/2019,0.06,0.1,0.15,0.35,0.52
12/23/2019,0.08,0.12,0.18,0.37,0.55
12/24/2019,0.05,0.09,0.15,0.35,0.53
12/26/2019,0.06,0.1,0.16,0.36,0.54
12/27/2019,0.04,0.08,0.15,0.36,0.54
12/30/2019,0.02,0.08,0.15,0.38,0.55
12/31/2019,0.01,0.07,0.15,0.39,0.58
