url,classification,official_title,reference_periods,release_timestamp_utc,release_local,original_timezone,release_evidence,identity_evidence,source_sha256,acquisition_utc,source_path,document_id,reviewed,review_notes
https://www.bea.gov/news/2023/personal-income-and-outlays-july-2023,national_pce,"Personal Income and Outlays, July 2023",2023-07,2023-08-31T12:30:00+00:00,2023-08-31T08:30:00-04:00,EDT,"EMBARGOED UNTIL RELEASE AT 8:30 a.m. EDT, Thursday, August 31, 2023 BEA 23-39 Personal Income and Outlays, July 2023 Personal income increased $45.0 billion (0.2 percent at a monthly rate) in July, according to estimates released today by the Bureau of Economic Analysis (table 3 and table 5). Disposable personal income (DPI), personal income less personal current taxes, increased $7.3 billion (less than 0.1 percent) and personal consumption expen","Personal Income and Outlays, July 2023",e0f3041e668fec07d5f62124d297d732bd89105a79cbfc31a4db16e422c4da7e,2026-09-05T17:17:40.377065+00:00,sources/73a1b23335daaac70654c46b.html,personal-income-and-outlays-july-2023,yes,Official h1 identity and embargo date/time reviewed; retained document content confirms product scope. Reference period is separate from public release time.
https://www.bea.gov/news/2023/personal-income-and-outlays-june-2023,national_pce,"Personal Income and Outlays, June 2023",2023-06,2023-07-28T12:30:00+00:00,2023-07-28T08:30:00-04:00,EDT,"EMBARGOED UNTIL RELEASE AT 8:30 a.m. EDT, Friday, July 28, 2023 BEA 23–34 Personal Income and Outlays, June 2023 Personal income increased $69.5 billion (0.3 percent at a monthly rate) in June, according to estimates released today by the Bureau of Economic Analysis (table 3 and table 5). Disposable personal income (DPI), personal income less personal current taxes, increased $67.5 billion (0.3 percent) and personal consumption expenditures (PCE)","Personal Income and Outlays, June 2023",4816c10fab98a86e1dcd0ae1ea5e7a79805698ac18d61252a18d800a571a4278,2026-09-05T17:17:41.362229+00:00,sources/3bc4e61b43c1377d9b9db591.html,personal-income-and-outlays-june-2023,yes,Official h1 identity and embargo date/time reviewed; retained document content confirms product scope. Reference period is separate from public release time.
https://www.bea.gov/news/2023/personal-income-and-outlays-march-2023,national_pce,"Personal Income and Outlays, March 2023",2023-03,2023-04-28T12:30:00+00:00,2023-04-28T08:30:00-04:00,EDT,"EMBARGOED UNTIL RELEASE AT 8:30 a.m. EDT, Friday, April 28, 2023 BEA 23–17 Personal Income and Outlays, March 2023 Personal income increased $67.9 billion (0.3 percent) in March, according to estimates released today by the Bureau of Economic Analysis (table 3 and table 5). Disposable personal income (DPI) increased $71.7 billion (0.4 percent) and personal consumption expenditures (PCE) increased $8.2 billion (less than 0.1 percent). The PCE pric","Personal Income and Outlays, March 2023",9f6c83cee24ad7e8d163ccbf8dbde5484e1a7a012e35b0201742726b6e898fb6,2026-09-05T17:17:41.414499+00:00,sources/0786d6d1d1d1bcd11d762d64.html,personal-income-and-outlays-march-2023,yes,Official h1 identity and embargo date/time reviewed; retained document content confirms product scope. Reference period is separate from public release time.
https://www.bea.gov/news/2023/personal-income-and-outlays-may-2023,national_pce,"Personal Income and Outlays, May 2023",2023-05,2023-06-30T12:30:00+00:00,2023-06-30T08:30:00-04:00,EDT,"EMBARGOED UNTIL RELEASE AT 8:30 a.m. EDT, Friday, June 30, 2023 BEA 23–28 Personal Income and Outlays, May 2023 Personal income increased $91.2 billion (0.4 percent at a monthly rate) in May, according to estimates released today by the Bureau of Economic Analysis (table 3 and table 5). Disposable personal income (DPI), personal income less personal current taxes, increased $86.7 billion (0.4 percent) and personal consumption expenditures (PCE) i","Personal Income and Outlays, May 2023",2629177a741d245b2374850e971af5d6db38e303755a64ac9828c5baa9170e08,2026-09-05T17:17:41.451768+00:00,sources/e97c3f3518412f2dcc63dbbe.html,personal-income-and-outlays-may-2023,yes,Official h1 identity and embargo date/time reviewed; retained document content confirms product scope. Reference period is separate from public release time.
https://www.bea.gov/news/2023/personal-income-and-outlays-november-2023,national_pce,"Personal Income and Outlays, November 2023",2023-11,2023-12-22T13:30:00+00:00,2023-12-22T08:30:00-05:00,EST,"EMBARGOED UNTIL RELEASE AT 8:30 a.m. EST, Friday, December 22, 2023 BEA 23–64 Personal Income and Outlays, November 2023 Personal income increased $81.6 billion (0.4 percent at a monthly rate) in November, according to estimates released today by the Bureau of Economic Analysis (tables 2 and 3). Disposable personal income (DPI), personal income less personal current taxes, increased $71.9 billion (0.4 percent) and personal consumption expenditure","Personal Income and Outlays, November 2023",98cc69272888d3f280c27bdae3fd10d034f016c8c5284a73b126d28dbd09f1cf,2026-09-05T17:17:41.795078+00:00,sources/48b64b843df3c81825f73e1f.html,personal-income-and-outlays-november-2023,yes,Official h1 identity and embargo date/time reviewed; retained document content confirms product scope. Reference period is separate from public release time.
https://www.bea.gov/news/2023/personal-income-and-outlays-october-2023,national_pce,"Personal Income and Outlays, October 2023",2023-10,2023-11-30T13:30:00+00:00,2023-11-30T08:30:00-05:00,EST,"EMBARGOED UNTIL RELEASE AT 8:30 a.m. EST, Thursday, November 30, 2023 BEA 23–56 Personal Income and Outlays, October 2023 Personal income increased $57.1 billion (0.2 percent at a monthly rate) in October, according to estimates released today by the Bureau of Economic Analysis (tables 2 and 3). Disposable personal income (DPI), personal income less personal current taxes, increased $63.4 billion (0.3 percent) and personal consumption expenditure","Personal Income and Outlays, October 2023",30ee50661dfe3521f1b66043fc3adfcc97e2c3ec41b02f6227b6505a0bcf64c4,2026-09-05T17:17:41.936717+00:00,sources/ad5ee3d93007f83065fe8257.html,personal-income-and-outlays-october-2023,yes,Official h1 identity and embargo date/time reviewed; retained document content confirms product scope. Reference period is separate from public release time.
https://www.bea.gov/news/2023/personal-income-and-outlays-september-2023,national_pce,"Personal Income and Outlays, September 2023",2023-09,2023-10-27T12:30:00+00:00,2023-10-27T08:30:00-04:00,EDT,"EMBARGOED UNTIL RELEASE AT 8:30 a.m. EDT, Friday, October 27, 2023 BEA 23-50 Personal Income and Outlays, September 2023 Personal income increased $77.8 billion (0.3 percent at a monthly rate) in September, according to estimates released today by the Bureau of Economic Analysis (table 2 and table 3). Disposable personal income (DPI), personal income less personal current taxes, increased $56.1 billion (0.3 percent) and personal consumption expen","Personal Income and Outlays, September 2023",c3b649f8c9bb7926785cec2a7f44e01d604b14bf24386b415ae28f3f9ad7322f,2026-09-05T17:17:42.698531+00:00,sources/121998e74b37949166b74951.html,personal-income-and-outlays-september-2023,yes,Official h1 identity and embargo date/time reviewed; retained document content confirms product scope. Reference period is separate from public release time.
https://www.bea.gov/news/2023/personal-income-county-and-metropolitan-area-2022,other_noncanonical_excluded,"Personal Income by County and Metropolitan Area, 2022",not_applicable_noncanonical,2023-11-16T13:30:00+00:00,2023-11-16T08:30:00-05:00,EST,"EMBARGOED UNTIL RELEASE AT 8:30 a.m. EST, Thursday, November 16, 2023 BEA 23—52 Personal Income by County and Metropolitan Area, 2022 Personal income , in current dollars, increased in 1,964 counties, decreased in 1,107, and was unchanged in 43 counties in 2022, according to statistics released today by the U.S. Bureau of Economic Analysis (BEA). Personal income increased 2.1 percent in the metropolitan portion of the United States and 1.3 percen","Personal Income by County and Metropolitan Area, 2022",4fd073368f3329c51ad15159437b645ed642580cf5000e7937b31340da403bc8,2026-09-05T17:17:42.709571+00:00,sources/b01a6b3207b1b616772681af.html,personal-income-county-and-metropolitan-area-2022,yes,Official h1 identity and embargo date/time reviewed; retained document content confirms product scope. Reference period is separate from public release time.
https://www.bea.gov/news/2023/personal-income-state-2nd-quarter-2023,state_or_regional_excluded,"Personal Income by State, 2nd Quarter 2023",not_applicable_noncanonical,2023-09-29T14:00:00+00:00,2023-09-29T10:00:00-04:00,EDT,"EMBARGOED UNTIL RELEASE AT 10:00 a.m. EDT, Friday, September 29, 2023 BEA 23-45 Personal Income by State, 2nd Quarter 2023 Personal income , in current dollars, increased in 49 states and the District of Columbia in the second quarter of 2023, with the percent change ranging from 6.1 percent in New York and the District of Columbia to –2.7 percent in Maine (table 1), according to statistics released today by the U.S. Bureau of Economic Analysis (","Personal Income by State, 2nd Quarter 2023",f895f2a42378eba748c7a94a3459498dce01625f993ce8000135cb71cb0084d2,2026-09-05T17:17:43.116835+00:00,sources/51c373e6c6824f0bfd8c064f.html,personal-income-state-2nd-quarter-2023,yes,Official h1 identity and embargo date/time reviewed; retained document content confirms product scope. Reference period is separate from public release time.
https://www.bea.gov/news/2024/personal-consumption-expenditures-state-2023,state_or_regional_excluded,"Personal Consumption Expenditures by State, 2023",not_applicable_noncanonical,2024-10-03T12:30:00+00:00,2024-10-03T08:30:00-04:00,EDT,"EMBARGOED UNTIL RELEASE AT 8:30 a.m. EDT, Thursday, October 3, 2024 BEA 24–46 Personal Consumption Expenditures by State, 2023 Personal consumption expenditures (PCE) increased in all 50 states and the District of Columbia in 2023, according to statistics released today by the U.S. Bureau of Economic Analysis. The percent change ranged from 8.1 percent in Florida to 4.7 percent in Iowa. Nationally, current-dollar PCE increased 6.4 percent in 2023","Personal Consumption Expenditures by State, 2023",42bc0ae3e6bd90b3734d6f7303c10a5b4949e34f10e7d2cdb1c7441d75b8438e,2026-09-05T17:17:43.234382+00:00,sources/b399a677a9ef443e134dc424.html,personal-consumption-expenditures-state-2023,yes,Official h1 identity and embargo date/time reviewed; retained document content confirms product scope. Reference period is separate from public release time.
https://www.bea.gov/news/2024/personal-income-and-outlays-april-2024,national_pce,"Personal Income and Outlays, April 2024",2024-04,2024-05-31T12:30:00+00:00,2024-05-31T08:30:00-04:00,EDT,"EMBARGOED UNTIL RELEASE AT 8:30 a.m. EDT, Friday, May 31, 2024 BEA 24—20 Personal Income and Outlays, April 2024 Personal income increased $65.3 billion (0.3 percent at a monthly rate) in April, according to estimates released today by the Bureau of Economic Analysis (tables 2 and 3). Disposable personal income (DPI) —personal income less personal current taxes—increased $40.2 billion (0.2 percent) and personal consumption expenditures (PCE) incr","Personal Income and Outlays, April 2024",9aaccf4392427836416664cb2386256f157d3cb6e9d1888ea875482e150c4a64,2026-09-05T17:17:43.729717+00:00,sources/a632a5845dd16f2f407611a9.html,personal-income-and-outlays-april-2024,yes,Official h1 identity and embargo date/time reviewed; retained document content confirms product scope. Reference period is separate from public release time.
https://www.bea.gov/news/2024/personal-income-and-outlays-august-2024,national_pce,"Personal Income and Outlays, August 2024",2024-08,2024-09-27T12:30:00+00:00,2024-09-27T08:30:00-04:00,EDT,"EMBARGOED UNTIL RELEASE AT 8:30 A.M. EDT, Friday, September 27, 2024 BEA 24—44 Personal Income and Outlays, August 2024 Personal income increased $50.5 billion (0.2 percent at a monthly rate) in August, according to estimates released today by the U.S. Bureau of Economic Analysis (tables 2 and 3). Disposable personal income (DPI), personal income less personal current taxes, increased $34.2 billion (0.2 percent) and personal consumption expenditu","Personal Income and Outlays, August 2024",845e43663d5a8aa1e7aebd4aa956781e2a67c834b9e2e6fab881a9b9e2612e18,2026-09-05T17:17:43.778365+00:00,sources/97be755dd2161dba3037dc98.html,personal-income-and-outlays-august-2024,yes,Official h1 identity and embargo date/time reviewed; retained document content confirms product scope. Reference period is separate from public release time.
https://www.bea.gov/news/2024/personal-income-and-outlays-december-2023,national_pce,"Personal Income and Outlays, December 2023",2023-12,2024-01-26T13:30:00+00:00,2024-01-26T08:30:00-05:00,EST,"EMBARGOED UNTIL RELEASE AT 8:30 a.m. EST, Friday, January 26, 2024 BEA 24–03 Personal Income and Outlays, December 2023 Personal income increased $60.0 billion (0.3 percent at a monthly rate) in December, according to estimates released today by the Bureau of Economic Analysis (tables 2 and 3). Disposable personal income (DPI), personal income less personal current taxes, increased $51.8 billion (0.3 percent) and personal consumption expenditures","Personal Income and Outlays, December 2023",42953efd9d3ac6db7bbbcfba18ceae41019a24adb83a98e30bb120998458541c,2026-09-05T17:17:43.998210+00:00,sources/3088897b4524d37b7de76262.html,personal-income-and-outlays-december-2023,yes,Official h1 identity and embargo date/time reviewed; retained document content confirms product scope. Reference period is separate from public release time.
https://www.bea.gov/news/2024/personal-income-and-outlays-february-2024,national_pce,"Personal Income and Outlays, February 2024",2024-02,2024-03-29T12:30:00+00:00,2024-03-29T08:30:00-04:00,EDT,"EMBARGOED UNTIL RELEASE AT 8:30 a.m. EDT, Friday, March 29, 2024 BEA 24–12 Personal Income and Outlays, February 2024 Personal income increased $66.5 billion (0.3 percent at a monthly rate) in February, according to estimates released today by the Bureau of Economic Analysis (tables 2 and 3). Disposable personal income (DPI), personal income less personal current taxes, increased $50.3 billion (0.2 percent) and personal consumption expenditures (","Personal Income and Outlays, February 2024",427fed3a2bc4bf3b15b5305b3eeb6eb849a500a280c07619f07c19ab73575c0f,2026-09-05T17:17:44.062389+00:00,sources/4fedbbb78f024eaee9e21493.html,personal-income-and-outlays-february-2024,yes,Official h1 identity and embargo date/time reviewed; retained document content confirms product scope. Reference period is separate from public release time.
https://www.bea.gov/news/2024/personal-income-and-outlays-january-2024,national_pce,"Personal Income and Outlays, January 2024",2024-01,2024-02-29T13:30:00+00:00,2024-02-29T08:30:00-05:00,EST,"EMBARGOED UNTIL RELEASE AT 8:30 a.m. EST, Thursday, February 29, 2024 BEA 24–06 Personal Income and Outlays, January 2024 Personal income increased $233.7 billion (1.0 percent at a monthly rate) in January, according to estimates released today by the Bureau of Economic Analysis (tables 2 and 3). Disposable personal income (DPI), personal income less personal current taxes, increased $67.6 billion (0.3 percent) and personal consumption expenditur","Personal Income and Outlays, January 2024",7e5e89787bea779bf3f5f6ef87f4397956f6d30a90452c1ec66c31fe94a725be,2026-09-05T17:17:45.033422+00:00,sources/f8c1282dc31e43e5d2cdee78.html,personal-income-and-outlays-january-2024,yes,Official h1 identity and embargo date/time reviewed; retained document content confirms product scope. Reference period is separate from public release time.
https://www.bea.gov/news/2024/personal-income-and-outlays-july-2024,national_pce,"Personal Income and Outlays, July 2024",2024-07,2024-08-30T12:30:00+00:00,2024-08-30T08:30:00-04:00,EDT,"EMBARGOED UNTIL RELEASE AT 8:30 a.m. EDT, Friday, August 30, 2024 BEA 24–39 Personal Income and Outlays, July 2024 Personal income increased $75.1 billion (0.3 percent at a monthly rate) in July, according to estimates released today by the U.S. Bureau of Economic Analysis (tables 2 and 3). Disposable personal income (DPI), personal income less personal current taxes, increased $54.8 billion (0.3 percent) and personal consumption expenditures (PC","Personal Income and Outlays, July 2024",6addb1e6b9289bafb2980be51110d8ab3b56ab51e8937913146289b857bb9cb4,2026-09-05T17:17:45.064482+00:00,sources/15c8f96fa63c41560d837be1.html,personal-income-and-outlays-july-2024,yes,Official h1 identity and embargo date/time reviewed; retained document content confirms product scope. Reference period is separate from public release time.
https://www.bea.gov/news/2024/personal-income-and-outlays-june-2024,national_pce,"Personal Income and Outlays, June 2024",2024-06,2024-07-26T12:30:00+00:00,2024-07-26T08:30:00-04:00,EDT,"EMBARGOED UNTIL RELEASE AT 8:30 a.m. EDT, Friday, July 26, 2024 BEA 24—34 Personal Income and Outlays, June 2024 Personal income increased $50.4 billion (0.2 percent at a monthly rate) in June, according to estimates released today by the U.S. Bureau of Economic Analysis (tables 2 and 3). Disposable personal income (DPI), personal income less personal current taxes, increased $37.7 billion (0.2 percent) and personal consumption expenditures (PCE)","Personal Income and Outlays, June 2024",4ed180de295eb33995bd4953d8a5838ce5533b17a2287929431e75a102d0e7ed,2026-09-05T17:17:45.312773+00:00,sources/74f325f7576122688cbaa9c3.html,personal-income-and-outlays-june-2024,yes,Official h1 identity and embargo date/time reviewed; retained document content confirms product scope. Reference period is separate from public release time.
https://www.bea.gov/news/2024/personal-income-and-outlays-march-2024,national_pce,"Personal Income and Outlays, March 2024",2024-03,2024-04-26T12:30:00+00:00,2024-04-26T08:30:00-04:00,EDT,"EMBARGOED UNTIL RELEASE AT 8:30 a.m. EDT, Friday, April 26, 2024 BEA 24—17 Personal Income and Outlays, March 2024 Personal income increased $122.0 billion (0.5 percent at a monthly rate) in March, according to estimates released today by the Bureau of Economic Analysis (tables 2 and 3). Disposable personal income (DPI), personal income less personal current taxes, increased $104.0 billion (0.5 percent) and personal consumption expenditures (PCE)","Personal Income and Outlays, March 2024",c059a6fe031fc2125913aaa7800ddc32b9bcb535e11ce25786ece8d9d24a042d,2026-09-05T17:17:45.392989+00:00,sources/26dc131582a472153eb1b1d0.html,personal-income-and-outlays-march-2024,yes,Official h1 identity and embargo date/time reviewed; retained document content confirms product scope. Reference period is separate from public release time.
https://www.bea.gov/news/2024/personal-income-and-outlays-may-2024,national_pce,"Personal Income and Outlays, May 2024",2024-05,2024-06-28T12:30:00+00:00,2024-06-28T08:30:00-04:00,EDT,"EMBARGOED UNTIL RELEASE AT 8:30 a.m. EDT, Friday, June 28, 2024 BEA 24—28 Personal Income and Outlays, May 2024 Personal income income increased $114.1 billion (0.5 percent at a monthly rate) in May, according to estimates released today by the Bureau of Economic Analysis (tables 2 and 3). Disposable personal income (DPI), personal income less personal current taxes, increased $94.0 billion (0.5 percent) and personal consumption expenditures (PCE","Personal Income and Outlays, May 2024",e2fdf42e3636c82dfb75cc301177a269a5ed9108ada725ad314dd586b8594e93,2026-09-05T17:17:45.788997+00:00,sources/b05a5fb88cc3236f980c5442.html,personal-income-and-outlays-may-2024,yes,Official h1 identity and embargo date/time reviewed; retained document content confirms product scope. Reference period is separate from public release time.
https://www.bea.gov/news/2024/personal-income-and-outlays-november-2024,national_pce,"Personal Income and Outlays, November 2024",2024-11,2024-12-20T13:30:00+00:00,2024-12-20T08:30:00-05:00,EST,"EMBARGOED UNTIL RELEASE AT 8:30 a.m. EST, Friday, December 20, 2024 BEA 24—62 Personal Income and Outlays, November 2024 Personal income increased $71.1 billion (0.3 percent at a monthly rate) in November, according to estimates released today by the U.S. Bureau of Economic Analysis (tables 2 and 3). Disposable personal income (DPI), personal income less personal current taxes, increased $61.1 billion (0.3 percent) and personal consumption expend","Personal Income and Outlays, November 2024",14587226a039c130ad94b26e9665489596b6bfa071603cac4d23654e02e37dd6,2026-09-05T17:17:46.373193+00:00,sources/f7cdee565e470993a3005dca.html,personal-income-and-outlays-november-2024,yes,Official h1 identity and embargo date/time reviewed; retained document content confirms product scope. Reference period is separate from public release time.
https://www.bea.gov/news/2024/personal-income-and-outlays-october-2024,national_pce,"Personal Income and Outlays, October 2024",2024-10,2024-11-27T15:00:00+00:00,2024-11-27T10:00:00-05:00,EST,"EMBARGOED UNTIL RELEASE AT 10:00 a.m. EST, Wednesday, November 27, 2024 BEA 24—56 Personal Income and Outlays, October 2024 Personal income increased $147.4 billion (0.6 percent at a monthly rate) in October, according to estimates released today by the U.S. Bureau of Economic Analysis (tables 2 and 3). Disposable personal income (DPI), personal income less personal current taxes, increased $144.1 billion (0.7 percent) and personal consumption ex","Personal Income and Outlays, October 2024",1262c00f6667be8210dfb5ae14279f1266f0065ab805b7523b6a463107401fa5,2026-09-05T17:17:46.405778+00:00,sources/6a864af6592ec1182c911b94.html,personal-income-and-outlays-october-2024,yes,Official h1 identity and embargo date/time reviewed; retained document content confirms product scope. Reference period is separate from public release time.
https://www.bea.gov/news/2024/personal-income-and-outlays-september-2024,national_pce,"Personal Income and Outlays, September 2024",2024-09,2024-10-31T12:30:00+00:00,2024-10-31T08:30:00-04:00,EDT,"EMBARGOED UNTIL RELEASE AT 8:30 a.m. EDT, Thursday, October 31, 2024 BEA 24—49 Personal Income and Outlays, September 2024 Personal income Personal income increased $71.6 billion (0.3 percent at a monthly rate) in September, according to estimates released today by the U.S. Bureau of Economic Analysis (tables 2 and 3). Disposable personal income (DPI), personal income less personal current taxes, increased $57.4 billion (0.3 percent) and personal","Personal Income and Outlays, September 2024",a1009fdd7b917f731f509309e0d9324dad36f52551b11802309052b2e4c3d366,2026-09-05T17:17:46.687898+00:00,sources/7b6ed7289d05074a5acf8e97.html,personal-income-and-outlays-september-2024,yes,Official h1 identity and embargo date/time reviewed; retained document content confirms product scope. Reference period is separate from public release time.
https://www.bea.gov/news/2024/personal-income-county-and-metropolitan-area-2023,other_noncanonical_excluded,"Personal Income by County and Metropolitan Area, 2023",not_applicable_noncanonical,2024-11-14T13:30:00+00:00,2024-11-14T08:30:00-05:00,EST,"EMBARGOED UNTIL RELEASE AT 8:30 a.m. EST, Thursday, November 14, 2024 BEA 24–51 Personal Income by County and Metropolitan Area, 2023 Personal income , in current dollars, increased in 2,814 counties, decreased in 295, and was unchanged in five counties in 2023, according to statistics released today by the U.S. Bureau of Economic Analysis. Personal income increased 6.0 percent in the metropolitan portion of the United States and 4.7 percent in t","Personal Income by County and Metropolitan Area, 2023",3892b862983d9381dcd8586e95241d310eee5b99053ea9e13d03a9fbd999003a,2026-09-05T17:17:47.126815+00:00,sources/64789aa0e3c0db9f6e1070a7.html,personal-income-county-and-metropolitan-area-2023,yes,Official h1 identity and embargo date/time reviewed; retained document content confirms product scope. Reference period is separate from public release time.
